# Plutus Core cost model benchmark results for cost model update for Conway HF.
# Started at 2024-03-02 14:12:35.114650233 UTC
benchmark,t,t.mean.lb,t.mean.ub,t.sd,t.sd.lb,t.sd.ub
ByteStringToInteger/1/54,4.166451209041821e-6,4.165031835519214e-6,4.167978228083898e-6,5.070323258168801e-9,4.345752678695904e-9,6.325882995220893e-9
ByteStringToInteger/1/55,4.262172285737381e-6,4.259586310504431e-6,4.264171950915132e-6,7.66315195921036e-9,6.126375891221002e-9,9.484229839811365e-9
ByteStringToInteger/1/56,4.299718648909159e-6,4.293738217276982e-6,4.3037723305983834e-6,1.652570595238387e-8,1.1865955381448024e-8,2.1240421861587033e-8
ByteStringToInteger/1/57,4.365936790011541e-6,4.364040804854903e-6,4.368275389249978e-6,6.746620134947526e-9,5.3580818616430315e-9,9.163919984581996e-9
ByteStringToInteger/1/58,4.427650672940692e-6,4.425688107271096e-6,4.42987741895137e-6,6.776642903135996e-9,5.760753491849373e-9,8.395163144945443e-9
ByteStringToInteger/1/59,4.485720195902662e-6,4.480447466696392e-6,4.489137806883476e-6,1.4346058342047363e-8,9.70622440054816e-9,1.9815314119015064e-8
ByteStringToInteger/1/60,4.480782068381201e-6,4.4793874055817225e-6,4.482411637083984e-6,5.191498902888023e-9,4.269874466263033e-9,6.417744009589131e-9
ByteStringToInteger/1/61,4.602735813529388e-6,4.601513681372648e-6,4.604291207140338e-6,4.81018462966641e-9,3.827186179489192e-9,6.9963018147066224e-9
ByteStringToInteger/1/62,4.713227616071596e-6,4.712089021487761e-6,4.714438433075854e-6,4.127816209592224e-9,3.430344389055369e-9,4.9010536497425864e-9
ByteStringToInteger/1/63,4.720617892668961e-6,4.718384039205889e-6,4.722767640856608e-6,7.175743681331328e-9,6.037802755017757e-9,8.992910996682476e-9
ByteStringToInteger/1/64,4.762286072693932e-6,4.76017921454797e-6,4.764952392464582e-6,7.732014429176808e-9,6.0868155297678696e-9,9.890532561756403e-9
ByteStringToInteger/1/65,4.958581943538028e-6,4.9569538549033325e-6,4.960850654693472e-6,6.087540667603599e-9,4.676218612868796e-9,8.258776815768254e-9
ByteStringToInteger/1/66,5.007685205358401e-6,5.005350099710236e-6,5.0105570701261345e-6,8.788482023498013e-9,6.7927787166482545e-9,1.3496396642645238e-8
ByteStringToInteger/1/67,5.011854120174594e-6,5.010812292942613e-6,5.013078781300698e-6,3.812493362918126e-9,3.142731324755533e-9,4.917838896905991e-9
ByteStringToInteger/1/68,5.154493551454997e-6,5.152898985512906e-6,5.15615779955835e-6,5.605180099367219e-9,4.442633065757025e-9,7.287394972094902e-9
ByteStringToInteger/1/69,5.2398705264341955e-6,5.238243214059951e-6,5.2417975243754985e-6,6.013401897497869e-9,4.724257007073888e-9,8.271151365830648e-9
ByteStringToInteger/1/70,5.224702864008995e-6,5.219845227628325e-6,5.2289617253707415e-6,1.6050085460177213e-8,1.4338630778405244e-8,1.9067467066942378e-8
ByteStringToInteger/1/71,5.3077307505565735e-6,5.303214630530692e-6,5.311492600051818e-6,1.3829557537057293e-8,1.1944952557464843e-8,1.639065856984999e-8
ByteStringToInteger/1/72,5.476772450582687e-6,5.474930137979595e-6,5.478005674293209e-6,5.253875536972167e-9,4.1122664989622345e-9,7.623203415766953e-9
ByteStringToInteger/1/73,5.55039951950468e-6,5.54894723852152e-6,5.551338915389443e-6,3.796941189420479e-9,2.9290045883948756e-9,6.386864165341861e-9
ByteStringToInteger/1/74,5.54319433807622e-6,5.539849904457457e-6,5.547002663005078e-6,1.247354342332617e-8,1.0574227817136247e-8,1.4752080685140444e-8
ByteStringToInteger/1/75,5.709644228172476e-6,5.706948076154347e-6,5.712718981747581e-6,9.246499893628062e-9,7.53280827361716e-9,1.13976966024079e-8
ByteStringToInteger/1/76,5.7055843956656894e-6,5.696771776142357e-6,5.717500223831573e-6,3.552301316416517e-8,2.2543547817977703e-8,4.799120635108228e-8
ByteStringToInteger/1/77,5.72830621882687e-6,5.726280982749564e-6,5.730185711711874e-6,6.695716934855627e-9,5.5676709814004386e-9,8.560146697820264e-9
ByteStringToInteger/1/78,5.880582072394368e-6,5.876318861420429e-6,5.88436136200686e-6,1.3270291027150158e-8,1.0810474496609595e-8,1.654240491911821e-8
ByteStringToInteger/1/79,5.916010226265329e-6,5.914064992600638e-6,5.918099669263838e-6,6.87094951152035e-9,5.3497623845920764e-9,8.667301611794104e-9
ByteStringToInteger/1/80,5.9866294438470335e-6,5.982546639225229e-6,5.990936485366711e-6,1.423782661283247e-8,1.2791676145532732e-8,1.6139340646386167e-8
ByteStringToInteger/1/81,6.161453437682233e-6,6.15879310700913e-6,6.1640537210135205e-6,8.974159593963606e-9,7.695502050710843e-9,1.0675264686487407e-8
ByteStringToInteger/1/82,6.13231449055197e-6,6.130487525944511e-6,6.133896626589046e-6,5.601648650964924e-9,4.672702040867451e-9,7.124585681216722e-9
ByteStringToInteger/1/83,6.235594508267311e-6,6.227437621851912e-6,6.251873038159582e-6,3.794365163949151e-8,2.1045841823995376e-8,5.818669646531168e-8
ByteStringToInteger/1/84,6.455695438504022e-6,6.454216643919012e-6,6.457062315584142e-6,4.690301448655994e-9,3.938013741020189e-9,5.740678575017454e-9
ByteStringToInteger/1/85,6.41548644050769e-6,6.410644940958215e-6,6.42022605666139e-6,1.6117774905600713e-8,1.3877551127455403e-8,1.898527411360327e-8
ByteStringToInteger/1/86,6.5946363118667625e-6,6.59137135651608e-6,6.597711187445094e-6,1.0972266586704393e-8,8.961152932496512e-9,1.3011146359972878e-8
ByteStringToInteger/1/87,6.72378259120103e-6,6.721801242438729e-6,6.725871078321162e-6,7.274146842800285e-9,6.083478514692846e-9,9.010824533933775e-9
ByteStringToInteger/1/88,6.841698407900233e-6,6.824980014081484e-6,6.864362161356001e-6,6.264021398842625e-8,4.803669676067521e-8,7.184866442547138e-8
ByteStringToInteger/1/89,6.8877381535077005e-6,6.885015390665695e-6,6.8900592667123815e-6,8.649156497936125e-9,7.69268245762726e-9,1.0059597609062969e-8
ByteStringToInteger/1/90,6.7737324122444074e-6,6.771213077234737e-6,6.776030810160459e-6,8.492859030864706e-9,6.975576712359838e-9,1.0252693929567789e-8
ByteStringToInteger/1/91,7.061368053263889e-6,7.056461956164971e-6,7.067160723261062e-6,1.755617885468223e-8,1.481599057852532e-8,2.072898119144265e-8
ByteStringToInteger/1/92,7.30872274346941e-6,7.28203423111715e-6,7.325519900638242e-6,6.730521343773113e-8,4.4603476786823673e-8,9.175888230110868e-8
ByteStringToInteger/1/93,7.252683958330407e-6,7.246637498928314e-6,7.2572462519946665e-6,1.6356782527695364e-8,1.1869292006900075e-8,2.6739143848533418e-8
ByteStringToInteger/1/94,7.326314594451296e-6,7.323981051241021e-6,7.328829503401538e-6,8.127825818623562e-9,6.6245150706603585e-9,1.0204369644589454e-8
ByteStringToInteger/1/95,7.2330090074450305e-6,7.230633892278062e-6,7.235409198730418e-6,7.965943040525825e-9,6.514450429299033e-9,9.531779475283142e-9
ByteStringToInteger/1/96,7.536351574374901e-6,7.51033117743901e-6,7.5583713825008735e-6,8.424597641701918e-8,7.836571000070219e-8,8.92033870856113e-8
ByteStringToInteger/1/97,7.3966362029903216e-6,7.395297747796694e-6,7.398033680845506e-6,4.436292924288011e-9,3.395585413312484e-9,5.840599000896361e-9
ByteStringToInteger/1/98,7.706378918524667e-6,7.677724216901202e-6,7.739712104431228e-6,9.796338204240411e-8,8.740980111585073e-8,1.0240154523086984e-7
ByteStringToInteger/1/99,7.751194656586113e-6,7.736971319247876e-6,7.764350786921343e-6,4.849766758554365e-8,4.1577796575906215e-8,5.221677836335338e-8
ByteStringToInteger/1/100,7.577194213463947e-6,7.57534056218818e-6,7.579309926712827e-6,6.880089208314028e-9,5.123131649071511e-9,9.591131309545506e-9
ByteStringToInteger/1/101,7.880018518321776e-6,7.877826063519459e-6,7.881932581091137e-6,7.294897552415491e-9,6.411872163365441e-9,8.47278232360828e-9
ByteStringToInteger/1/102,7.93582049428903e-6,7.932989885367817e-6,7.939050077866416e-6,9.675044233045898e-9,8.375577835756018e-9,1.2028112259125598e-8
ByteStringToInteger/1/103,8.200290158382447e-6,8.195489061819898e-6,8.205910620474429e-6,1.741862458167932e-8,1.4746113033944051e-8,2.0350184517226653e-8
ByteStringToInteger/1/104,8.166457234042796e-6,8.16451148418277e-6,8.168890752884598e-6,7.13456587563408e-9,5.966158926901858e-9,9.18015828410086e-9
ByteStringToInteger/1/105,8.299121868235262e-6,8.289266001064777e-6,8.311407779382305e-6,3.661568321463068e-8,2.992384894151392e-8,5.707108392223225e-8
ByteStringToInteger/1/106,8.28047643588687e-6,8.278903089368254e-6,8.282425250679318e-6,5.902199710630823e-9,4.152921527078204e-9,8.281411984288888e-9
ByteStringToInteger/1/107,8.56799486134418e-6,8.565357102192396e-6,8.571578022317118e-6,1.006995649256923e-8,7.573943126373252e-9,1.4801840390541284e-8
ByteStringToInteger/1/108,8.479634321181494e-6,8.47774887168059e-6,8.481847083880225e-6,7.643551152488482e-9,6.1297381818419175e-9,9.822605928957732e-9
ByteStringToInteger/1/109,8.795484961122204e-6,8.79349160734309e-6,8.7990650762346e-6,8.859167314470298e-9,5.962544497196457e-9,1.5352630068531298e-8
ByteStringToInteger/1/110,8.688528273494045e-6,8.686534384905502e-6,8.691079311633924e-6,7.535371875865206e-9,5.822982102443789e-9,1.02194409136631e-8
ByteStringToInteger/1/111,8.977423838498326e-6,8.964380670354321e-6,8.99343667755621e-6,4.578436348379305e-8,3.351284415084522e-8,5.363846503434702e-8
ByteStringToInteger/1/112,8.956993014504928e-6,8.954165677836616e-6,8.959987464772137e-6,9.572761467611985e-9,8.313949527788972e-9,1.1815149726048217e-8
ByteStringToInteger/1/113,9.301372859279548e-6,9.273921153778532e-6,9.319918287210095e-6,7.673696681913501e-8,6.230924591303088e-8,8.805633723584781e-8
ByteStringToInteger/1/114,9.147712664146794e-6,9.129651978029724e-6,9.167690355573367e-6,6.569709147175607e-8,5.5422892122180113e-8,7.69296756449991e-8
ByteStringToInteger/1/115,9.40814377363994e-6,9.40593423512072e-6,9.411063081158586e-6,8.79906920553898e-9,7.30460649620491e-9,1.157954670651926e-8
ByteStringToInteger/1/116,9.206919485545186e-6,9.195837289956924e-6,9.217302900328868e-6,3.69303067045618e-8,3.305419135954795e-8,4.078968910604744e-8
ByteStringToInteger/1/117,9.583060558624658e-6,9.574958796055608e-6,9.596173003404506e-6,3.429061359331167e-8,2.3582356274938573e-8,4.572355342043411e-8
ByteStringToInteger/1/118,9.61665226738628e-6,9.613808374809446e-6,9.61997646985451e-6,9.552796820882185e-9,8.267651672244388e-9,1.1431300713199321e-8
ByteStringToInteger/1/119,9.887320090078028e-6,9.86919439070777e-6,9.90255912670151e-6,5.782161638111696e-8,4.8539619776683676e-8,6.46277474828728e-8
ByteStringToInteger/1/120,9.748190290699893e-6,9.733879592368557e-6,9.763254523073094e-6,5.115783108851084e-8,4.885098761368412e-8,5.3564174959696077e-8
ByteStringToInteger/1/121,1.011652578969166e-5,1.011335224101882e-5,1.0121276060393036e-5,1.2361851899464334e-8,7.85721174329016e-9,1.7688251662498237e-8
ByteStringToInteger/1/122,9.926114342167573e-6,9.915983279682396e-6,9.934646956009625e-6,3.160949709963694e-8,2.72250326704799e-8,3.7778883660676444e-8
ByteStringToInteger/1/123,1.0217011558533738e-5,1.019070204436008e-5,1.0240134053474132e-5,8.429454553010427e-8,7.628682787224271e-8,9.594410799552795e-8
ByteStringToInteger/1/124,1.0084368240608022e-5,1.0068893957830166e-5,1.010015740580337e-5,5.518772593763505e-8,4.46901232323276e-8,6.892398665769233e-8
ByteStringToInteger/1/125,1.0541384946095277e-5,1.0539384031408652e-5,1.0543378148318747e-5,6.485578294534729e-9,5.363823022614669e-9,8.166611983850926e-9
ByteStringToInteger/1/126,1.0354612790599484e-5,1.035244284784026e-5,1.0356935986396603e-5,6.970911154837714e-9,5.789490009743062e-9,8.903845103281249e-9
ByteStringToInteger/1/127,1.073181805683293e-5,1.0682593536152415e-5,1.0771543940017964e-5,1.4177153280127388e-7,1.0626537843124116e-7,1.6540973277517274e-7
ByteStringToInteger/1/128,1.085208144624914e-5,1.083900185580729e-5,1.0862274137986409e-5,3.74751369736579e-8,3.161079143917776e-8,4.375965222228724e-8
ByteStringToInteger/1/129,1.0684103505538067e-5,1.068081527937191e-5,1.0688394050865776e-5,1.2425183566529529e-8,9.578355953765492e-9,1.7154333700157672e-8
ByteStringToInteger/1/130,1.0887888791312572e-5,1.0884794290549892e-5,1.0893830683029535e-5,1.3910951564433564e-8,8.720529452966791e-9,2.4041837719298204e-8
ByteStringToInteger/1/131,1.1167091032175323e-5,1.1164502891028016e-5,1.1170437275812051e-5,9.91401205753596e-9,8.0082390463302e-9,1.2136867156794507e-8
ByteStringToInteger/1/132,1.1029438467296693e-5,1.102525876748661e-5,1.1034793257708428e-5,1.6463704849167695e-8,1.3100252212804393e-8,2.0268652268836802e-8
ByteStringToInteger/1/133,1.1223203134555979e-5,1.1218586767848516e-5,1.1227229350250691e-5,1.4915132535744224e-8,1.2409067123886518e-8,1.795684142994269e-8
ByteStringToInteger/1/134,1.1799962823160787e-5,1.1783625376153236e-5,1.1810434201583419e-5,4.3158995411137694e-8,2.3862887426378373e-8,6.147058150175492e-8
ByteStringToInteger/1/135,1.147943077460655e-5,1.1450840738441817e-5,1.1501555136555567e-5,8.84027465581514e-8,6.855520944501233e-8,1.0127886826015509e-7
ByteStringToInteger/1/136,1.1530758002857774e-5,1.1526289256211563e-5,1.153463389858376e-5,1.3657423547624769e-8,1.1098614633342362e-8,1.7108713474516786e-8
ByteStringToInteger/1/137,1.1933613608381427e-5,1.193109466503274e-5,1.1936810360609835e-5,9.709802933088607e-9,7.441219354100237e-9,1.3002361908542775e-8
ByteStringToInteger/1/138,1.1632495212720255e-5,1.1629631458007336e-5,1.1635807773936229e-5,1.0574871889529967e-8,8.554679238983422e-9,1.4741910595157941e-8
ByteStringToInteger/1/139,1.1850601811961872e-5,1.1847945410919437e-5,1.185319967025315e-5,8.95387553433706e-9,7.253375812835769e-9,1.1215001362572205e-8
ByteStringToInteger/1/140,1.2437712273899263e-5,1.2405466862205153e-5,1.2470026706423976e-5,1.0651297685626391e-7,1.0306850904971048e-7,1.1000202266225507e-7
ByteStringToInteger/1/141,1.2115821258784989e-5,1.2099362107969991e-5,1.2143351204019644e-5,7.19640652241863e-8,4.695884602503797e-8,9.578072792213128e-8
ByteStringToInteger/1/142,1.2221596439751716e-5,1.2217156316114248e-5,1.2225909586098196e-5,1.4602486723865145e-8,1.1558855845408746e-8,1.9001917224533267e-8
ByteStringToInteger/1/143,1.2612721648342746e-5,1.2609259202935028e-5,1.2617236576316217e-5,1.3515668618908302e-8,9.462612963694471e-9,1.942324506600038e-8
ByteStringToInteger/1/144,1.2321979026328666e-5,1.2319054212661555e-5,1.2325506974211753e-5,1.0570947726126724e-8,8.526077447409299e-9,1.5708562914929343e-8
ByteStringToInteger/1/145,1.2602773491074358e-5,1.2597742165951879e-5,1.2607641289804583e-5,1.7421754973791818e-8,1.4613813801206294e-8,2.0914779143046763e-8
ByteStringToInteger/1/146,1.2788832146153527e-5,1.2757933138400185e-5,1.2823706305207584e-5,1.0412328863746825e-7,9.0253931241059e-8,1.1287880247384039e-7
ByteStringToInteger/1/147,1.2499365679355539e-5,1.2494144521338672e-5,1.250563611568448e-5,1.8897239463935556e-8,1.3695392379227729e-8,2.842869646854055e-8
ByteStringToInteger/1/148,1.282030461602394e-5,1.2815352931077709e-5,1.2825644274886306e-5,1.740738569702641e-8,1.4240392015560693e-8,2.3720745338337804e-8
ByteStringToInteger/1/149,1.339160678315441e-5,1.3381259448841191e-5,1.3403364400396299e-5,3.6847976329262756e-8,3.232279971634181e-8,4.337911578804706e-8
ByteStringToInteger/1/150,1.305313402739812e-5,1.3048213749046213e-5,1.3058192306710836e-5,1.6816982679479605e-8,1.416041790606484e-8,2.0062202404955513e-8
IntegerToByteString/1/1/1,1.2479065465574002e-6,1.2468809231539123e-6,1.2489548206965188e-6,3.620002687541051e-9,3.1173746024738236e-9,4.3633691021252356e-9
IntegerToByteString/1/2/2,1.30824964037409e-6,1.3064695091207311e-6,1.3097935245154976e-6,5.4119309214358605e-9,4.67399863190629e-9,6.4705550048574445e-9
IntegerToByteString/1/3/3,1.3428239470788306e-6,1.3421715720760717e-6,1.3436277996335219e-6,2.5695518195212638e-9,2.095486611523959e-9,3.2350414894228007e-9
IntegerToByteString/1/4/4,1.36297700208322e-6,1.3618598547485894e-6,1.3641842097607063e-6,3.9108440894317165e-9,3.371401297064048e-9,4.725164580417199e-9
IntegerToByteString/1/5/5,1.4207489345457495e-6,1.419425050794591e-6,1.422134232587363e-6,4.530970732748354e-9,3.79389411779906e-9,5.522973602838248e-9
IntegerToByteString/1/6/6,1.4421039191650461e-6,1.4406965787695526e-6,1.4434614855143114e-6,4.542549079019623e-9,3.854245501674908e-9,5.7063364841873256e-9
IntegerToByteString/1/7/7,1.4642488017047784e-6,1.4627278331535781e-6,1.4657961114096099e-6,5.153843613574758e-9,4.4105935858515844e-9,6.250545964990656e-9
IntegerToByteString/1/8/8,1.5193940063345957e-6,1.5184667413982773e-6,1.5202812646024781e-6,3.0674417967657127e-9,2.6069144355833233e-9,3.98454438858682e-9
IntegerToByteString/1/9/9,1.5338473620763557e-6,1.5322121251534906e-6,1.5355204929267302e-6,5.533380527059138e-9,4.846090361519734e-9,6.391476056943295e-9
IntegerToByteString/1/10/10,1.5735671616903073e-6,1.5725503087746444e-6,1.5745144816003575e-6,3.4987453179914115e-9,2.745209999628681e-9,4.632132309068634e-9
IntegerToByteString/1/11/11,1.6075884098842842e-6,1.606434300397943e-6,1.6089419614927178e-6,4.325598375938803e-9,3.743144591388319e-9,5.1383924098848145e-9
IntegerToByteString/1/12/12,1.6359486433869152e-6,1.634890279016869e-6,1.6372058346703747e-6,3.786703283572332e-9,3.0680105397565855e-9,4.757455683245981e-9
IntegerToByteString/1/13/13,1.6808457887638445e-6,1.6785128078227384e-6,1.682804446794648e-6,7.506933775112375e-9,6.258344790260099e-9,8.740768091356448e-9
IntegerToByteString/1/14/14,1.7080944947781585e-6,1.707301470242534e-6,1.7089370058259706e-6,2.7462505302613264e-9,2.3498169302726845e-9,3.2292269775425306e-9
IntegerToByteString/1/15/15,1.7438399849960592e-6,1.742395315004362e-6,1.7452652635001413e-6,4.867049123836509e-9,4.3445990225177255e-9,5.741813683228017e-9
IntegerToByteString/1/16/16,1.7628405377519387e-6,1.76158379234422e-6,1.7641098919008722e-6,4.3180873919008165e-9,3.631981165633402e-9,5.1752664429712716e-9
IntegerToByteString/1/17/17,1.8110642307793812e-6,1.810314388763343e-6,1.8116987439252176e-6,2.3985880568462793e-9,1.9311660707599396e-9,3.063266543325942e-9
